animal_id	studbook_id	name	taxonomic_code	species	sex	birth_date	birth_type	litter_size	death_date	mother_id	mother_name	mother_taxonomic_code	mother_species	mother_birth_date	father_id	father_name	father_taxonomic_code	father_species	father_birth_date
6594	2496	Democritus	LCAT	Ring-tailed lemur	M	1994-05-04	captive	1	NA	6159	Cleomenis	LCAT	Ring-tailed lemur	1987-04-15	NA	NA	NA	NA	NA
6595	62	Bastet-C	ECOR	Crowned lemur	F	1994-05-05	captive	2	1994-05-17	6177	Bastet	ECOR	Crowned lemur	1987-05-01	6034	Zoser	ECOR	Crowned lemur	1979-10-01
6596	63	Bastet-D	ECOR	Crowned lemur	M	1994-05-05	captive	2	1994-05-20	6177	Bastet	ECOR	Crowned lemur	1987-05-01	6034	Zoser	ECOR	Crowned lemur	1979-10-01
6597	61	Amenhotep	ECOR	Crowned lemur	M	1994-05-05	captive	1	NA	4525	Nefertiti	ECOR	Crowned lemur	1977-07-18	6035	Khufu	ECOR	Crowned lemur	1980-10-01
6598	2499	Nanno	LCAT	Ring-tailed lemur	M	1994-05-10	captive	1	1999-10-14	2543	Lysis	LCAT	Ring-tailed lemur	1976-03-29	NA	NA	NA	NA	NA
6599	64	Isis Ii-C	ECOR	Crowned lemur	M	1994-05-17	captive	1	1994-06-02	6327	Isis Ii	ECOR	Crowned lemur	1989-07-23	6298	Ahmose	ECOR	Crowned lemur	1989-04-17
660	171	Priscilla	CMED	Fat-tailed dwarf lemur	F	1980-07-20	captive	3	1981-10-13	632	Salome	CMED	Fat-tailed dwarf lemur	1978-06-19	628	Hezron	CMED	Fat-tailed dwarf lemur	1977-07-17
6600	66	Meritaten-C	ECOR	Crowned lemur	M	1994-05-30	captive	2	1994-06-11	5937	Meritaten	ECOR	Crowned lemur	1984-05-29	6251	Bes	ECOR	Crowned lemur	1988-05-18
6601	65	Sesostris	ECOR	Crowned lemur	F	1994-05-30	captive	2	2018-02-10	5937	Meritaten	ECOR	Crowned lemur	1984-05-29	6251	Bes	ECOR	Crowned lemur	1988-05-18
6603	70	Winnebago	ERUB	Red-bellied lemur	F	1994-06-03	captive	1	2016-03-19	6038	Dido Ii	ERUB	Red-bellied lemur	1984-10-01	6121	Mohawk	ERUB	Red-bellied lemur	1982-10-01
6604	131	Merlin	DMAD	Aye-aye	M	1994-06-05	captive	1	2016-10-25	6452	Endora	DMAD	Aye-aye	1983-12-04	6201	Nosferatu	DMAD	Aye-aye	1985-12-18
6605	1529	Joro	VVV	Black-and-white ruffed lemur	M	1994-05-31	captive	1	1995-05-18	6094	Praesepe	VVV	Black-and-white ruffed lemur	1986-04-08	multiple possibilities (2)	NA	NA	NA	NA
6606	148	Cecilia	EMON	Mongoose lemur	F	1994-06-15	captive	1	NA	6396	Anita	EMON	Mongoose lemur	1988-05-19	4504	Pierrot	EMON	Mongoose lemur	1976-05-15
6607	134	Caliban	DMAD	Aye-aye	F	1994-08-25	captive	1	NA	6261	Samantha	DMAD	Aye-aye	1978-08-15	6451	Mephistopheles	DMAD	Aye-aye	1981-10-08
6608	161	Otho	PCOQ	Coquerel's sifaka	M	1994-09-12	captive	1	2010-06-22	6273	Lucia	PCOQ	Coquerel's sifaka	1989-03-15	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6609	120	Ann	EMON	Mongoose lemur	F	1991-06-15	captive	NA	NA	oi_100074	NA	NA	NA	NA	oi_101359	NA	NA	NA	NA
661	172	Dorcas-A	CMED	Fat-tailed dwarf lemur	M	1980-07-28	captive	1	1980-07-28	635	Dorcas	CMED	Fat-tailed dwarf lemur	1978-06-19	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6610	162	Nero	PCOQ	Coquerel's sifaka	M	1994-12-04	captive	1	2008-04-02	6110	Marcella	PCOQ	Coquerel's sifaka	1984-07-01	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6611	163	Cornelia-D	PCOQ	Coquerel's sifaka	M	1994-12-16	captive	1	1994-12-16	5703	Cornelia	PCOQ	Coquerel's sifaka	1977-07-01	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6612	1484	Poinsetta	ERUF	Red-fronted brown lemur	F	1995-02-26	captive	1	NA	5841	Barbarosa	ERUF	Red-fronted brown lemur	1984-03-16	multiple possibilities (3)	NA	NA	NA	NA
6613	1485	Radish-A	ERUF	Red-fronted brown lemur	M	1995-02-28	captive	1	1995-02-28	6401	Radish	ERUF	Red-fronted brown lemur	1991-03-12	multiple possibilities (2)	NA	NA	NA	NA
6614	77	Hopper	EFLA	Blue-eyed black lemur	M	1995-03-07	captive	1	1997-07-29	6233	Garland	EFLA	Blue-eyed black lemur	1988-04-22	6187	Garfield	EFLA	Blue-eyed black lemur	1987-05-12
6615	1486	Cardinal Ii	ERUF	Red-fronted brown lemur	M	1995-03-15	captive	1	NA	5783	Red Lake	ERUF	Red-fronted brown lemur	1983-04-24	multiple possibilities (6)	NA	NA	NA	NA
6616	2545	Cercops	LCAT	Ring-tailed lemur	M	1995-03-16	captive	1	2017-06-08	6229	Chloris	LCAT	Ring-tailed lemur	1988-04-17	multiple possibilities (NA)	NA	NA	NA	NA
6617	78	Streep	EFLA	Blue-eyed black lemur	F	1995-03-17	captive	1	NA	6041	Hepburn	EFLA	Blue-eyed black lemur	1983-10-01	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
6618	1487	Beet	ERUF	Red-fronted brown lemur	F	1995-03-19	captive	1	NA	6459	Rosella	ERUF	Red-fronted brown lemur	1992-03-08	multiple possibilities (6)	NA	NA	NA	NA
6619	2551	Praxilla-A	LCAT	Ring-tailed lemur	F	1995-03-23	captive	1	1995-03-23	6532	Praxilla	LCAT	Ring-tailed lemur	1993-03-19	multiple possibilities (NA)	NA	NA	NA	NA
662	173	Erastus	CMED	Fat-tailed dwarf lemur	M	1980-08-21	captive	2	1982-10-22	649	Eunice	CMED	Fat-tailed dwarf lemur	1979-09-04	multiple possibilities (2)	NA	NA	NA	NA
6620	2552	Katina-D	LCAT	Ring-tailed lemur	M	1995-03-23	captive	2	1995-04-06	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	NA	NA	NA	NA	NA
6621	2553	Zipoetes	LCAT	Ring-tailed lemur	M	1995-03-23	captive	2	1996-04-03	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	multiple possibilities (NA)	NA	NA	NA	NA
6622	2554	Teres	LCAT	Ring-tailed lemur	M	1995-03-23	captive	1	NA	6276	Dory	LCAT	Ring-tailed lemur	1989-03-15	multiple possibilities (NA)	NA	NA	NA	NA
6623	2556	Alexandra	LCAT	Ring-tailed lemur	F	1995-03-24	captive	1	NA	6280	Ninna	LCAT	Ring-tailed lemur	1989-03-15	multiple possibilities (NA)	NA	NA	NA	NA
6624	1488	Redbay	ERUF	Red-fronted brown lemur	F	1995-03-24	captive	1	NA	6055	Flare	ERUF	Red-fronted brown lemur	1986-03-19	multiple possibilities (6)	NA	NA	NA	NA
6625	164	Flavia-B	PCOQ	Coquerel's sifaka	M	1995-03-25	captive	1	1995-04-18	6108	Flavia	PCOQ	Coquerel's sifaka	1982-07-01	597	Nigel	PCOQ	Coquerel's sifaka	1972-02-10
6626	80	Newman	EFLA	Blue-eyed black lemur	M	1995-04-01	captive	1	2003-11-14	6393	Garbo	EFLA	Blue-eyed black lemur	1987-11-01	6340	Stewart	EFLA	Blue-eyed black lemur	1990-03-09
6627	83	Gibson	EFLA	Blue-eyed black lemur	M	1995-04-05	captive	1	2012-06-03	6521	Lange	EFLA	Blue-eyed black lemur	1993-03-11	6340	Stewart	EFLA	Blue-eyed black lemur	1990-03-09
6628	165	Galeria	PCOQ	Coquerel's sifaka	F	1995-04-06	captive	1	1995-06-21	6273	Lucia	PCOQ	Coquerel's sifaka	1989-03-15	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6629	75	Fox	ERUB	Red-bellied lemur	F	1995-04-07	captive	1	2015-06-16	6038	Dido Ii	ERUB	Red-bellied lemur	1984-10-01	6121	Mohawk	ERUB	Red-bellied lemur	1982-10-01
663	174	Festus	CMED	Fat-tailed dwarf lemur	M	1980-08-21	captive	2	1981-03-01	649	Eunice	CMED	Fat-tailed dwarf lemur	1979-09-04	multiple possibilities (2)	NA	NA	NA	NA
6630	154	Rosalita	EMON	Mongoose lemur	F	1995-04-09	captive	1	2017-09-21	6263	Moheli	EMON	Mongoose lemur	1987-05-13	6226	Jorge	EMON	Mongoose lemur	1988-04-15
6631	77	Seminole-D	ERUB	Red-bellied lemur	M	1995-04-18	captive	1	1995-04-18	6122	Seminole	ERUB	Red-bellied lemur	1982-10-01	6392	Navajo	ERUB	Red-bellied lemur	1988-10-01
6632	2588	Atthis-A	LCAT	Ring-tailed lemur	F	1995-04-24	captive	1	1995-04-27	6549	Atthis	LCAT	Ring-tailed lemur	1993-05-17	multiple possibilities (NA)	NA	NA	NA	NA
6633	601	Pyxis Ii	VRUB	Red ruffed lemur	F	1995-04-29	captive	1	NA	6205	Galaxy	VRUB	Red ruffed lemur	1984-10-01	6206	Comet	VRUB	Red ruffed lemur	1984-10-01
6634	68	Set	ECOR	Crowned lemur	F	1995-04-30	captive	2	NA	5937	Meritaten	ECOR	Crowned lemur	1984-05-29	6251	Bes	ECOR	Crowned lemur	1988-05-18
6635	67	Meritaten-D	ECOR	Crowned lemur	M	1995-04-30	captive	2	1995-05-03	5937	Meritaten	ECOR	Crowned lemur	1984-05-29	6251	Bes	ECOR	Crowned lemur	1988-05-18
6636	1120	Ana-A	EMON	Mongoose lemur	NA	1995-04-28	captive	NA	1995-04-30	6218	Ana	EMON	Mongoose lemur	1988-04-02	6432	Che	EMON	Mongoose lemur	1991-05-04
6637	2590	Corinna-A	LCAT	Ring-tailed lemur	NA	1995-05-02	captive	1	1995-05-23	5847	Corinna	LCAT	Ring-tailed lemur	1984-03-16	NA	NA	NA	NA	NA
6638	69	Menkara	ECOR	Crowned lemur	M	1995-05-03	captive	1	2015-04-20	6177	Bastet	ECOR	Crowned lemur	1987-05-01	6034	Zoser	ECOR	Crowned lemur	1979-10-01
6639	70	Seker	ECOR	Crowned lemur	M	1995-05-03	captive	1	2014-06-03	4525	Nefertiti	ECOR	Crowned lemur	1977-07-18	6035	Khufu	ECOR	Crowned lemur	1980-10-01
664	175	Dias-H	CMED	Fat-tailed dwarf lemur	M	1981-06-14	captive	2	1981-06-14	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6640	2591	Sostratus	LCAT	Ring-tailed lemur	M	1995-05-07	captive	1	1995-07-09	6159	Cleomenis	LCAT	Ring-tailed lemur	1987-04-15	multiple possibilities (NA)	NA	NA	NA	NA
6641	71	Aten	ECOR	Crowned lemur	F	1995-05-10	captive	1	1996-02-05	6327	Isis Ii	ECOR	Crowned lemur	1989-07-23	6298	Ahmose	ECOR	Crowned lemur	1989-04-17
6642	2592	Amazonia	LCAT	Ring-tailed lemur	F	1995-05-12	captive	1	NA	2543	Lysis	LCAT	Ring-tailed lemur	1976-03-29	multiple possibilities (NA)	NA	NA	NA	NA
6643	1602	Iucana	VVV	Black-and-white ruffed lemur	F	1995-05-16	captive	1	1995-11-01	6094	Praesepe	VVV	Black-and-white ruffed lemur	1986-04-08	multiple possibilities (4)	NA	NA	NA	NA
6644	156	Jose-Luis	EMON	Mongoose lemur	M	1995-05-19	captive	1	NA	6396	Anita	EMON	Mongoose lemur	1988-05-19	4504	Pierrot	EMON	Mongoose lemur	1976-05-15
6645	157	Guadalupe	EMON	Mongoose lemur	F	1995-05-26	captive	1	2014-11-26	5952	Concepcion	EMON	Mongoose lemur	1984-10-15	6344	Julio	EMON	Mongoose lemur	1990-03-19
6646	1214	Christina	EMON	Mongoose lemur	F	1995-05-06	captive	NA	2016-04-24	6444	Clara	EMON	Mongoose lemur	1991-06-17	6425	Alejandro	EMON	Mongoose lemur	1991-04-15
6647	2595	Valgius	LCAT	Ring-tailed lemur	M	1995-06-04	captive	2	NA	5984	Cleis	LCAT	Ring-tailed lemur	1985-04-09	multiple possibilities (NA)	NA	NA	NA	NA
6648	2596	Stephanus	LCAT	Ring-tailed lemur	F	1995-06-04	captive	2	1997-04-17	5984	Cleis	LCAT	Ring-tailed lemur	1985-04-09	multiple possibilities (NA)	NA	NA	NA	NA
6649	136	Ozma-A	DMAD	Aye-aye	F	1995-10-22	captive	1	1995-10-26	6453	Ozma	DMAD	Aye-aye	1985-10-11	6451	Mephistopheles	DMAD	Aye-aye	1981-10-08
665	176	Dias-I	CMED	Fat-tailed dwarf lemur	F	1981-06-14	captive	2	1981-06-15	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6650	166	Gordian	PCOQ	Coquerel's sifaka	M	1995-12-17	captive	1	NA	6273	Lucia	PCOQ	Coquerel's sifaka	1989-03-15	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6651	167	Paulina-A	PCOQ	Coquerel's sifaka	NA	1996-01-08	captive	1	1996-01-11	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	6450	Valentinian	PCOQ	Coquerel's sifaka	1991-11-02
6652	168	Marcella-C	PCOQ	Coquerel's sifaka	F	1996-01-21	captive	1	1996-01-23	6110	Marcella	PCOQ	Coquerel's sifaka	1984-07-01	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6653	169	Diocletian	PCOQ	Coquerel's sifaka	M	1996-02-19	captive	1	1996-04-09	6108	Flavia	PCOQ	Coquerel's sifaka	1982-07-01	597	Nigel	PCOQ	Coquerel's sifaka	1972-02-10
6654	87	Hepburn-C	EFLA	Blue-eyed black lemur	F	1996-03-11	captive	1	1996-03-13	6041	Hepburn	EFLA	Blue-eyed black lemur	1983-10-01	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
6655	88	Hopkins	EFLA	Blue-eyed black lemur	M	1996-03-11	captive	1	2015-03-21	6233	Garland	EFLA	Blue-eyed black lemur	1988-04-22	6187	Garfield	EFLA	Blue-eyed black lemur	1987-05-12
6656	2667	Anactoria Ii	LCAT	Ring-tailed lemur	F	1996-03-14	captive	1	NA	6533	Thyrea	LCAT	Ring-tailed lemur	1993-03-21	NA	NA	NA	NA	NA
6657	89	Foster	EFLA	Blue-eyed black lemur	F	1996-03-14	captive	1	2013-12-20	6393	Garbo	EFLA	Blue-eyed black lemur	1987-11-01	6340	Stewart	EFLA	Blue-eyed black lemur	1990-03-09
6658	2668	Praxilla-B	LCAT	Ring-tailed lemur	NA	1996-03-17	captive	1	1996-03-20	6532	Praxilla	LCAT	Ring-tailed lemur	1993-03-19	NA	NA	NA	NA	NA
6659	2669	Photius	LCAT	Ring-tailed lemur	M	1996-03-17	captive	1	2003-09-01	6229	Chloris	LCAT	Ring-tailed lemur	1988-04-17	NA	NA	NA	NA	NA
666	177	Matthew	CMED	Fat-tailed dwarf lemur	M	1981-07-13	captive	2	1995-01-01	650	Magdalen	CMED	Fat-tailed dwarf lemur	1979-09-04	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6660	2671	Alice-B	LCAT	Ring-tailed lemur	NA	1996-03-18	captive	1	1996-03-19	6277	Alice	LCAT	Ring-tailed lemur	1989-03-15	NA	NA	NA	NA	NA
6661	2674	Dory-A	LCAT	Ring-tailed lemur	NA	1996-03-20	captive	1	1996-03-26	6276	Dory	LCAT	Ring-tailed lemur	1989-03-15	NA	NA	NA	NA	NA
6662	82	Seminole-E	ERUB	Red-bellied lemur	M	1996-03-21	captive	1	1996-04-06	6122	Seminole	ERUB	Red-bellied lemur	1982-10-01	6392	Navajo	ERUB	Red-bellied lemur	1988-10-01
6663	1498	Red Wing	ERUF	Red-fronted brown lemur	M	1996-03-22	captive	1	NA	5783	Red Lake	ERUF	Red-fronted brown lemur	1983-04-24	multiple possibilities (6)	NA	NA	NA	NA
6664	2687	Ramphias	LCAT	Ring-tailed lemur	M	1996-03-26	captive	1	NA	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	multiple possibilities (NA)	NA	NA	NA	NA
6665	2688	Pantores Ii	LCAT	Ring-tailed lemur	M	1996-03-26	captive	1	2006-11-13	5847	Corinna	LCAT	Ring-tailed lemur	1984-03-16	multiple possibilities (NA)	NA	NA	NA	NA
6666	1499	Red Devil	ERUF	Red-fronted brown lemur	F	1996-03-26	captive	1	NA	6459	Rosella	ERUF	Red-fronted brown lemur	1992-03-08	multiple possibilities (6)	NA	NA	NA	NA
6667	170	Domitian	PCOQ	Coquerel's sifaka	M	1996-03-26	captive	1	1996-07-28	6517	Pulchra	PCOQ	Coquerel's sifaka	1993-02-28	6207	Tiberius	PCOQ	Coquerel's sifaka	1988-01-20
6668	2689	Cleis-C	LCAT	Ring-tailed lemur	NA	1996-03-29	captive	2	1996-03-30	5984	Cleis	LCAT	Ring-tailed lemur	1985-04-09	multiple possibilities (NA)	NA	NA	NA	NA
6669	2690	Cleis-D	LCAT	Ring-tailed lemur	NA	1996-03-29	captive	2	1996-03-30	5984	Cleis	LCAT	Ring-tailed lemur	1985-04-09	multiple possibilities (NA)	NA	NA	NA	NA
667	178	Nicodemus	CMED	Fat-tailed dwarf lemur	M	1981-07-13	captive	2	1989-07-09	650	Magdalen	CMED	Fat-tailed dwarf lemur	1979-09-04	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6670	2673	Adea-A	LCAT	Ring-tailed lemur	NA	1996-03-19	captive	1	1996-03-31	6522	Adea	LCAT	Ring-tailed lemur	1993-03-11	multiple possibilities (NA)	NA	NA	NA	NA
6671	3264	Praesepe-E	VVV	Black-and-white ruffed lemur	NA	1996-04-06	captive	2	1996-05-06	6094	Praesepe	VVV	Black-and-white ruffed lemur	1986-04-08	multiple possibilities (4)	NA	NA	NA	NA
6672	1501	Radish-B	ERUF	Red-fronted brown lemur	F	1996-04-08	captive	1	1996-04-08	6401	Radish	ERUF	Red-fronted brown lemur	1991-03-12	multiple possibilities (NA)	NA	NA	NA	NA
6673	1745	Janus Ii	VVV	Black-and-white ruffed lemur	M	1996-04-14	captive	1	1998-07-01	6414	Letitia	VVV	Black-and-white ruffed lemur	1991-04-03	NA	NA	NA	NA	NA
6674	137	Ardrey	DMAD	Aye-aye	F	1996-04-15	captive	1	NA	6454	Morticia	DMAD	Aye-aye	1988-11-30	6202	Poe	DMAD	Aye-aye	1986-12-19
6675	1204	Felix	EMON	Mongoose lemur	M	1996-04-16	captive	1	NA	6263	Moheli	EMON	Mongoose lemur	1987-05-13	5955	Fidel	EMON	Mongoose lemur	1985-01-13
6676	1205	Felipe	EMON	Mongoose lemur	M	1996-04-22	captive	1	NA	5952	Concepcion	EMON	Mongoose lemur	1984-10-15	6344	Julio	EMON	Mongoose lemur	1990-03-19
6677	85	Dido Ii-A	ERUB	Red-bellied lemur	M	1996-04-23	captive	1	1996-05-29	6038	Dido Ii	ERUB	Red-bellied lemur	1984-10-01	6121	Mohawk	ERUB	Red-bellied lemur	1982-10-01
6678	72	Bastet-E	ECOR	Crowned lemur	M	1996-04-25	captive	2	1996-05-21	6177	Bastet	ECOR	Crowned lemur	1987-05-01	6034	Zoser	ECOR	Crowned lemur	1979-10-01
6679	73	Bastet-F	ECOR	Crowned lemur	M	1996-04-25	captive	2	1996-05-25	6177	Bastet	ECOR	Crowned lemur	1987-05-01	6034	Zoser	ECOR	Crowned lemur	1979-10-01
668	179	Peter	CMED	Fat-tailed dwarf lemur	M	1981-07-20	captive	3	1995-02-17	635	Dorcas	CMED	Fat-tailed dwarf lemur	1978-06-19	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6680	75	Pepi	ECOR	Crowned lemur	M	1996-05-01	captive	2	2007-07-14	5937	Meritaten	ECOR	Crowned lemur	1984-05-29	6251	Bes	ECOR	Crowned lemur	1988-05-18
6681	74	Huny	ECOR	Crowned lemur	F	1996-05-01	captive	2	NA	5937	Meritaten	ECOR	Crowned lemur	1984-05-29	6251	Bes	ECOR	Crowned lemur	1988-05-18
6682	3265	Praesepe-D	VVV	Black-and-white ruffed lemur	NA	1996-04-06	captive	2	1996-05-06	6094	Praesepe	VVV	Black-and-white ruffed lemur	1986-04-08	multiple possibilities (4)	NA	NA	NA	NA
6683	616	Star-A	VRUB	Red ruffed lemur	M	1996-05-17	captive	3	1996-05-17	6203	Star	VRUB	Red ruffed lemur	1984-10-01	6241	Tromdenus	VRUB	Red ruffed lemur	1988-04-30
6684	617	Hunter	VRUB	Red ruffed lemur	M	1996-05-17	captive	3	NA	6203	Star	VRUB	Red ruffed lemur	1984-10-01	6241	Tromdenus	VRUB	Red ruffed lemur	1988-04-30
6685	618	Unicorn	VRUB	Red ruffed lemur	F	1996-05-17	captive	3	2017-10-26	6203	Star	VRUB	Red ruffed lemur	1984-10-01	6241	Tromdenus	VRUB	Red ruffed lemur	1988-04-30
6686	1207	Philena	EMON	Mongoose lemur	F	1996-05-17	captive	1	2013-01-10	6396	Anita	EMON	Mongoose lemur	1988-05-19	4504	Pierrot	EMON	Mongoose lemur	1976-05-15
6687	2711	Cleobulus	LCAT	Ring-tailed lemur	F	1996-05-26	captive	1	1997-08-15	6280	Ninna	LCAT	Ring-tailed lemur	1989-03-15	multiple possibilities (NA)	NA	NA	NA	NA
6688	2712	Thrason	LCAT	Ring-tailed lemur	M	1996-05-29	captive	1	2002-09-13	6159	Cleomenis	LCAT	Ring-tailed lemur	1987-04-15	NA	NA	NA	NA	NA
6689	89	Tonto	ERUB	Red-bellied lemur	M	1996-06-17	captive	NA	2007-04-02	6231	Cheyenne	ERUB	Red-bellied lemur	1988-04-21	6503	Comanche	ERUB	Red-bellied lemur	1992-05-25
669	180	Martha	CMED	Fat-tailed dwarf lemur	F	1981-07-20	captive	3	1981-08-25	635	Dorcas	CMED	Fat-tailed dwarf lemur	1978-06-19	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6690	171	Faustina	PCOQ	Coquerel's sifaka	F	1996-12-08	captive	1	2009-07-20	6398	Paulina	PCOQ	Coquerel's sifaka	1991-01-24	6450	Valentinian	PCOQ	Coquerel's sifaka	1991-11-02
6691	1121	Felicia	EMON	Mongoose lemur	F	1995-04-05	captive	NA	1997-04-19	6445	Marta	EMON	Mongoose lemur	1991-06-17	6418	Carlos	EMON	Mongoose lemur	1991-04-10
6692	172	Alexianus	PCOQ	Coquerel's sifaka	F	1996-12-17	captive	1	2005-05-26	6110	Marcella	PCOQ	Coquerel's sifaka	1984-07-01	5944	Trajan	PCOQ	Coquerel's sifaka	1980-07-01
6693	1210	Isabella Ii	EMON	Mongoose lemur	F	1996-06-20	captive	NA	NA	6218	Ana	EMON	Mongoose lemur	1988-04-02	6432	Che	EMON	Mongoose lemur	1991-05-04
6694	917	Pleides	VVV	Black-and-white ruffed lemur	F	1989-04-16	captive	NA	2011-07-07	oi_002767	NA	NA	NA	NA	oi_003278	NA	NA	NA	NA
6695	173	Flavia-C	PCOQ	Coquerel's sifaka	M	1997-02-20	captive	1	1997-02-20	6108	Flavia	PCOQ	Coquerel's sifaka	1982-07-01	597	Nigel	PCOQ	Coquerel's sifaka	1972-02-10
6696	174	Avita	PCOQ	Coquerel's sifaka	F	1997-02-24	captive	1	1998-07-14	6273	Lucia	PCOQ	Coquerel's sifaka	1989-03-15	6333	Constantine	PCOQ	Coquerel's sifaka	1989-12-28
6697	123	Hepburn-D	EFLA	Blue-eyed black lemur	M	1997-03-12	captive	1	1997-03-13	6041	Hepburn	EFLA	Blue-eyed black lemur	1983-10-01	6039	Bogart	EFLA	Blue-eyed black lemur	1983-10-01
6698	95	Travolta	EFLA	Blue-eyed black lemur	M	1997-03-15	captive	1	NA	6393	Garbo	EFLA	Blue-eyed black lemur	1987-11-01	6340	Stewart	EFLA	Blue-eyed black lemur	1990-03-09
6699	96	Sinatra	EFLA	Blue-eyed black lemur	M	1997-03-20	captive	1	2013-05-29	6395	Lamour	EFLA	Blue-eyed black lemur	1989-11-01	6462	Redford	EFLA	Blue-eyed black lemur	1992-03-13
670	181	Dorcas-B	CMED	Fat-tailed dwarf lemur	NA	1981-07-20	captive	3	1981-07-20	635	Dorcas	CMED	Fat-tailed dwarf lemur	1978-06-19	617	Aaron	CMED	Fat-tailed dwarf lemur	1974-09-24
6700	1217	Adrianna	EMON	Mongoose lemur	F	1997-03-21	captive	1	NA	6102	Flor	EMON	Mongoose lemur	1986-05-20	6237	Fabio	EMON	Mongoose lemur	1988-04-23
6701	97	Thurman	EFLA	Blue-eyed black lemur	F	1997-03-22	captive	1	NA	6521	Lange	EFLA	Blue-eyed black lemur	1993-03-11	6340	Stewart	EFLA	Blue-eyed black lemur	1990-03-09
6702	100	Dern	EFLA	Blue-eyed black lemur	F	1997-03-30	captive	1	NA	6042	Bacall	EFLA	Blue-eyed black lemur	1983-10-01	6409	Cagney	EFLA	Blue-eyed black lemur	1991-03-30
6704	2776	Andromeda	LCAT	Ring-tailed lemur	F	1997-04-09	captive	2	2015-01-05	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	multiple possibilities (NA)	NA	NA	NA	NA
6705	2777	Odysseus	LCAT	Ring-tailed lemur	M	1997-04-09	captive	2	2015-12-21	6140	Katina	LCAT	Ring-tailed lemur	1987-03-19	multiple possibilities (NA)	NA	NA	NA	NA
6706	2778	Pharax Ii	LCAT	Ring-tailed lemur	M	1997-04-09	captive	2	NA	6280	Ninna	LCAT	Ring-tailed lemur	1989-03-15	multiple possibilities (NA)	NA	NA	NA	NA
6707	2779	Eretria	LCAT	Ring-tailed lemur	F	1997-04-09	captive	2	1997-07-18	6280	Ninna	LCAT	Ring-tailed lemur	1989-03-15	multiple possibilities (NA)	NA	NA	NA	NA
6708	2783	Cleander	LCAT	Ring-tailed lemur	F	1997-04-11	captive	1	2010-07-02	5847	Corinna	LCAT	Ring-tailed lemur	1984-03-16	multiple possibilities (NA)	NA	NA	NA	NA
6709	2784	Apollonus	LCAT	Ring-tailed lemur	F	1997-04-11	captive	1	NA	6159	Cleomenis	LCAT	Ring-tailed lemur	1987-04-15	multiple possibilities (NA)	NA	NA	NA	NA
671	182	Judas	CMED	Fat-tailed dwarf lemur	M	1981-08-07	captive	2	1995-11-06	649	Eunice	CMED	Fat-tailed dwarf lemur	1979-09-04	multiple possibilities (3)	NA	NA	NA	NA
6710	2785	Satyrus Ii	LCAT	Ring-tailed lemur	M	1997-04-11	captive	1	NA	6576	Cassandra	LCAT	Ring-tailed lemur	1994-03-23	multiple possibilities (NA)	NA	NA	NA	NA
6711	2787	Sosiphanes	LCAT	Ring-tailed lemur	F	1997-04-13	captive	1	NA	5984	Cleis	LCAT	Ring-tailed lemur	1985-04-09	multiple possibilities (NA)	NA	NA	NA	NA
6712	NA	Charissa-A	LCAT	Ring-tailed lemur	M	1997-04-16	captive	1	1997-04-16	6575	Charissa	LCAT	Ring-tailed lemur	1994-03-23	multiple possibilities (NA)	NA	NA	NA	NA
6713	1218	Mercedes	EMON	Mongoose lemur	M	1997-04-18	captive	1	NA	6263	Moheli	EMON	Mongoose lemur	1987-05-13	5955	Fidel	EMON	Mongoose lemur	1985-01-13
6714	98	Seminole-F	ERUB	Red-bellied lemur	M	1997-05-02	captive	1	1997-05-02	6122	Seminole	ERUB	Red-bellied lemur	1982-10-01	6392	Navajo	ERUB	Red-bellied lemur	1988-10-01
6715	100	Cree	ERUB	Red-bellied lemur	M	1997-05-14	captive	1	1997-08-28	6629	Fox	ERUB	Red-bellied lemur	1995-04-07	6121	Mohawk	ERUB	Red-bellied lemur	1982-10-01
