year	category	rank	character_id	name	area	affiliation	image_url	description
2015	all	766	522	Fluffy	Saitama	Fujimi City, Saitama Prefecture	https://www.yurugp.jp//img/uploads/character/200/00000522.jpg	Fuwappy is a 4-year-old twin brother and sister who lives in Fujimi City, Saitama Prefecture. Also pay attention to the decided pose of the two people in the image of Mt. Fuji seen from Fujimi city! May the wish come true if you touch the belly star...
2015	all	767	2492	Charfin	Shizuoka Prefecture	Makinohara Tea Promotion Association	https://www.yurugp.jp//img/uploads/character/200/00002492.jpg	NA
2015	all	768	1214	Ayaka-chan	Saitama	Asaka Citizen Festival Executive Committee Secretariat	https://www.yurugp.jp//img/uploads/character/200/00001214.jpg	"A symbol character of the Asaka summer festival ""Ayatsu Matsuri"". The hairstyle that imitates fireworks is tied to the letter ""Aya"" ♪ A festival character that has a Naruko in both hands and loves to dance ☆"
2015	all	769	2802	Sabi-chan with wasabi	Shizuoka Prefecture	Shizuoka Prefecture Aoi Association	https://www.yurugp.jp//img/uploads/character/200/00002802.jpg	"Celebration World Agricultural Heritage Certification! ""Traditional cultivation of Shizuoka water wasabi"" Shizuoka wasabi was certified as a World Agricultural Heritage. Sabi will do his best!"
2015	all	770	1870	Musashi DAN	Tokyo	Musashino Health Promotion Foundation	https://www.yurugp.jp//img/uploads/character/200/00001870.jpg	"Musashi DAN-kun is a gentle boy in the 1st grade of elementary school, who was born as a character of the gymnastics ""Rhythm DANDAN! Special skill is running! Dance!"
2015	all	771	2676	Nine	Kanagawa Prefecture	Kawasaki City Public Administration Department Kawasaki Bicycle Racetrack	https://www.yurugp.jp//img/uploads/character/200/00002676.jpg	"The name comes from ""9"" of the nine lucky gods, which is a combination of the Seven Lucky Gods, the god of good fortune (cat god), and Komiko Kozo, and the ""9"" of a bicycle race. A signboard cat wishing for the good fight of the players and everyone's ticket will welcome you with a good dance!"
2015	all	772	2179	Misabo	Shimane Prefecture	Misato Town, Shimane Prefecture	https://www.yurugp.jp//img/uploads/character/200/00002179.jpg	Misabo is a two-month-old boar child (Uribobo). The motif is the wild boar, a specialty of Misato Town. This year's year will be a challenge (?) to advance and retreat to promote Misato Town!
2015	all	773	28	Saba Tiger Nana	Fukui Prefecture	Obama Chamber of Commerce	https://www.yurugp.jp//img/uploads/character/200/00000028.jpg	Nana, a mackerel tiger in Obama City, Fukui Prefecture. I'm delighted when I'm praised because I can understand human words. Will be done! I love sunbathing, taking a walk and eating ☆ I love my favorite mackerel mackerel in my pocket!
2015	all	774	434	Kurasuke-kun	Tottori prefecture	Kurayoshi	https://www.yurugp.jp//img/uploads/character/200/00000434.jpg	"This is Kurayoshi's signature dog, ""Kurasuke-kun""! I want to become a famous character like the long-awaited Satomi Hakkenden Hakkenshi, and to publicize the warm and gentle town of Kurayoshi more. I am still wearing a costume of Shirakabe Dozo today and support everyone~"
2015	all	775	2833	Fukuro & Fukurin	Wakayama Prefecture	Wajima Kosan Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002833.jpg	Fukurou and Fukurin are fairies that live in the forest of Forte. Fukurou, who is always vigorous, is swayed by his own pace, Fukurin. It's a tough horo, but I love Fukurin! I'll always get along well at events!
2015	all	776	470	Today/Ai-chan	Aichi Prefecture	Aichi Land Surveyor Association	https://www.yurugp.jp//img/uploads/character/200/00000470.jpg	With the motif of boundary piles, the knowledge and knowledge “Kyoukai-kun” is a boy who is a land and house surveyor who installs boundary piles in precise positions. Ai-chan, full of love and compassion, is a girl who hopes to build a trusting relationship with each other.
2015	all	776	267	Ninjaemon	Shiga Prefecture	Koka City Tourism Association/Koka City Chamber of Commerce	https://www.yurugp.jp//img/uploads/character/200/00000267.jpg	"Active in the birthplace of ninja ""Koka City, Shiga Prefecture"". Ninjaemon, born from black rice, has learned Koga-style healing ninjutsu, yuru ninjutsu, eco ninjutsu, and gourmet ninjutsu. Currently, Nannyaemon is working hard on special training for imitating imitation."
2015	all	776	1099	Hearty-chan	Chiba Prefecture	Chiba City Social Welfare Council	https://www.yurugp.jp//img/uploads/character/200/00001099.jpg	"""Hearty"", which was created to commemorate the 60th anniversary of the Chiba City Council of Social Welfare, expresses a gentle feeling with a heart. With a friendly, cheerful and cheerful personality, it makes everyone's ""heart"" gentle."
2015	all	779	1036	"Ministop's ""Mimip"""	Chiba Prefecture	Ministop Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001036.jpg	"Ministop's ""Mimip"" loves to relax and relax. The feature is that you want to sit right away. A dream is to have people around the world take a break☆"
2015	all	780	2549	Obichan	Kagoshima prefecture	Mae-Knot Sukekino Kimono Gakuen	https://www.yurugp.jp//img/uploads/character/200/00002549.jpg	"Kimono Glasses Girl Obiko came from a distant ""kimono"" star. The desire of Obiko-chan is to have everyone wear ""kimono"". It's easy to wear with a front knot ~ Birthday is January 24th (now about 243 years old)"
2015	all	781	2433	Ugaya-kun	Kagoshima prefecture	Misato Gohei Community Council	https://www.yurugp.jp//img/uploads/character/200/00002433.jpg	It is an image character of Ara Umisato in Kanoya. The Tomb of Mt. Ahira in Mt. Ahira is the tomb of the parents of the first Emperor Shinmu. He was born after his father, Ugaya Fukia Ezno Mikoto. We are doing our best to make Gohei town healthy, so please support us.
2015	all	782	2760	Usada	Tokyo	Cherio Japan Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002760.jpg	The official character of Bionic drinks and lifeguards! It was born in a small chicken coop in Tokyo. Due to various circumstances, I am continuing my tramp journey while being confused by various things. My favorite foods are meat and juice!
2015	all	783	2351	Rhino Bunta	Saitama	Saitama Shimbun Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002351.jpg	"A curious boy who is full of curiosity and wants to know everything. I love sweets! ! The overhead chicken is ""Tamako"". A solid girl. I wake up Bunta-kun every morning! Colon and Marubun-kun will give you plenty of Saitama!"
2015	all	784	796	Lily sister	Hokkaido	Makkari Tourist Association	https://www.yurugp.jp//img/uploads/character/200/00000796.jpg	My name is Yuri-neesan, which is named after the Yuri root of Makkari village, which boasts the highest production volume in Japan. The charming point is the pink shirt and red tartan skirt with round eyes! I'm struggling day and night to publicize Makkari village. Nice to meet you!
2015	all	785	3071	Ponta and Berry	Aichi Prefecture	Toyone Village	https://www.yurugp.jp//img/uploads/character/200/00003071.jpg	Ponta-kun, who lives in the forest of Toyone village at the top of Aichi, and a fairy Berry, a fairy born from the specialty blueberry field of Toyone village. They love Toyone Village! We will publicize Toyone Village in a friendly and cheerful manner!
2015	all	786	2680	Yuki	Niigata Prefecture	Yukiguni Maitake Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002680.jpg	"Snowland Maitake character ""Yuki-chan"" ♪ ""Yuki-chan"" is a snow fairy born in Minami Uonuma City, Niigata Prefecture. My favorite food is ""mushroom"". I especially love ""Maitake""! If you see ""Yuki-chan"", please speak out!"
2015	all	787	2424	Gyoryan	Tokyo	Meiji Gakuin University Hattori Seminar	https://www.yurugp.jp//img/uploads/character/200/00002424.jpg	As a cat born in Uoranzaka, Minato-ku, Tokyo, I was trying to eat fish, but conversely I was eaten by fish? My favorite food is Gyora-yaki with my face branded. Many smiles are the source of my energy! I wish everyone happiness ♪
2015	all	788	2117	Bamboo-chan and Noko-chan	Kyoto	Yawata City Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00002117.jpg	"Bamboo-chan and Noko-chan are bamboo shoot fairies that live in the forest of Iwashimizu Hachimangu in Hachiman City, Kyoto Prefecture. A combination of a boy ""Nonbiriya"" Take-chan and a girl ""Nori-chan"" Noko-chan is always active for sightseeing promotion in Yawata City!"
2015	all	789	123	Wassetsu	Gunma Prefecture	Watarase Valley Railway Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00000123.jpg	"The mascot character of the Watarase Valley Railway that connects Kiryu City in Gunma Prefecture and Nikko City in Tochigi Prefecture, ""Wawan no Wassie"", is working as a safety patrol captain to protect peace along the daily lines. I will do my best to promote PR so I am waiting for everyone's support ♪"
2015	all	790	521	Keeco	Hokkaido	Kikonai Town Hall	https://www.yurugp.jp//img/uploads/character/200/00000521.jpg	"We are working to make Kikonai Town where the Hokkaido Shinkansen stops lively! My favorite food is ""Hakodate Wagyu"", a specialty of Kikonai that is full of umami."
2015	all	790	682	Sea urchin	Hokkaido	Okushiri Island Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00000682.jpg	"In front of the unimaru Okushiri Island mascot character ""Unimaru"" kun, welcomed and deferred tourists from May 1st this year as well. It will appear at the ferry terminal according to the ferry arrival and departure time, and depending on the handshake and commemorative photo, please call me. The period is until October. Born in 1989 (Heisei 1), born in Itteza, raised in Okushiri, gender, male blood type, Y type (Yume no Y), height of about 180 cm, body weight, about 60 Kg, warm-hearted tourists, warm-up of the tourists, and warm welcome to the island. Favorite foods Combs Good at being in front of people I'm not good at rain and wind/intense reactions"
2015	all	792	1077	Nonsuke	Aichi Prefecture	"Shinshiro Light Tiger City ""Nonhoi Lurotto"" Executive Committee"	https://www.yurugp.jp//img/uploads/character/200/00001077.jpg	"Mascot of ""Shinshiro Light Tiger City"" held on the 4th Sunday of every month. A 7-year-old horse who also serves as the sales manager of Shinshiro City. The horse body trained with muscle training is super powerful. When you hear the music, you just start dancing! I love children and I'm not good at cockroaches."
2015	all	792	1374	Ismin	Chiba Prefecture	Isumi City Hall	https://www.yurugp.jp//img/uploads/character/200/00001374.jpg	"A fashionable and cute girl wearing a lot of Isumi City's charms. A special pear hat, a hairstyle that resembles a wave, and lobster and camellia accessories. I have ""Isumi rice"" in my hand. Please support us!"
2015	all	794	1081	Raijii	Toyama Prefecture	Tateyama Town	https://www.yurugp.jp//img/uploads/character/200/00001081.jpg	"""I'm Tateyama's ""Raiji"" from the Northern Alps! The hat is Tateyama, my hometown. The daily routine is a patrol to protect the beautiful nature of Tateyama. I've been alive since the Ice Age, and I'm 20,004 years old this year. Everyone supported me. """
2015	all	795	3012	Anko-chan	Gifu Prefecture	Pastoral village	https://www.yurugp.jp//img/uploads/character/200/00003012.jpg	"Anko-chan, a jersey beef from the ""Makiuta no Sato"" theme park for flowers and animals in Gujo City, Gifu Prefecture. The real Anko-chan is active in the milking experience."
2015	all	796	2303	Kamikki	Hokkaido	Kamikawa	https://www.yurugp.jp//img/uploads/character/200/00002303.jpg	"A brown bear boy who lives near the town's symbol ""The Bell of Espoir"". I'm wearing an Espoir bell instead of a hat! Carefree personality. I love Kamikawa ramen☆"
2015	all	797	1961	Mukona	Ibaraki Prefecture	JR East Mito Branch	https://www.yurugp.jp//img/uploads/character/200/00001961.jpg	"I'm the image character of the JR East Mito Branch Joban Line Limited Express E657 series. Therefore, the name is ""Mukona (657)""! I want you to come to Ibaraki and Fukushima on the Joban Line, which became more convenient with the opening of the Ueno Tokyo Line in March 2015."
2015	all	798	581	Mayumi	Fukushima Prefecture	Motomiya City	https://www.yurugp.jp//img/uploads/character/200/00000581.jpg	”Mayumi-chan” is a tree of Motomiya city, and the motif is the fruit of “Mayumi” tree. There is a cute belly button on the abdomen, which represents the town of Miyako Fukushima.
2015	all	799	1474	Raku-chan	Kagawa Prefecture	Easy music welfare society group	https://www.yurugp.jp//img/uploads/character/200/00001474.jpg	"My job is to help ""Kagawa where everyone can live comfortably"". I'm trying to go to the elderly and children so that everyone can get better! I'm a cat, but I always wear a hat because I want to be a lion!"
2015	all	800	472	Inayoshi Kasama	Ibaraki Prefecture	Kasama City, Ibaraki Prefecture	https://www.yurugp.jp//img/uploads/character/200/00000472.jpg	A male fox who lives near Kasama Inari Shrine and was born on November 17th. Every night I enjoy drinking local sake with my favorite Kasama ware. Don't be afraid to make everyone with special skills smile, I'll make you smile!
2015	all	801	1864	Tomasina-chan	Aichi Prefecture	Shitara	https://www.yurugp.jp//img/uploads/character/200/00001864.jpg	Tomasina-chan is a 3 year old girl wearing a Tengu eggplant skirt with a shiitake umbrella on her face. I'm shy, but I'll do my best to show the charm of Shitara Town! I would be happy if you could support me! !
2015	all	802	1409	Yokoari	Kanagawa Prefecture	Yokohama Arena Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001409.jpg	Yokohama Arena Mascot It is an ant who lives in Yokohama Arena. You can use the techniques of transformation and alternation. 29 years old, single in Arasa. Active in multiple, such as appearing on radio programs!
2015	all	802	537	Orin-chan	Kyoto	Hirayagi Town Development Project Team	https://www.yurugp.jp//img/uploads/character/200/00000537.jpg	"It was born on the first day (April 9, 2011) of the Shinran Saints 750th Great Memorial Hall in order to liven up the front town of Nishi Honganji Temple in Kyoto. The motif is ""Orin"" of Buddhist altar. If you call ""Orin-chan"", you can reply ""Chin""."
2015	all	804	607	Dan Q-kun (Toyooka-mura image character)	Nagano Prefecture	Toyooka Village, Nagano Prefecture	https://www.yurugp.jp//img/uploads/character/200/00000607.jpg	My hometown, Toyooka Village, is the 60th anniversary of the village system enforcement this year! Because I love Toyooka, I'll do my best, so I'm grateful for your support!
2015	all	805	26	"Image character ""Gozcho"" of Agano City"	Niigata Prefecture	Agano	https://www.yurugp.jp//img/uploads/character/200/00000026.jpg	"The character is based on the image of ""Mt. Goto"" towering in Agano City, and ""Swan"" that flies to ""Hako Lake"" every year. I love rice! I love sports! When you see someone doing their best, they shake their wings and cheer up!"
2015	all	805	1064	Kuramoni	Okayama Prefecture	Kurashiki Chamber of Commerce	https://www.yurugp.jp//img/uploads/character/200/00001064.jpg	"It is Kurashiki's Kuramoni, a town with white walls. It was born from the morning market ""Kurashiki Sansai City"" held in front of Kurashiki Station. The hat and pants are white walls, and the hair ornaments and tails are Kurashiki City's Hana Wisteria. The dance that I am good at brings vitality and happiness to the city."
2015	all	807	1228	Shibare-kun & Icicle-chan	Hokkaido	Rikubetsu Town Shibare Festival Executive Committee	https://www.yurugp.jp//img/uploads/character/200/00001228.jpg	"""Shibare-kun"" is a boy who came on a drift ice from the Amur River in Russia for the purpose of coexisting with nature, and his lover ""Tsurara-chan"" came from Canada to warn of the crisis of global warming. A fairy who came on an aurora."
2015	all	808	54	Kinta-kun	Hyogo prefecture	West Sichuan	https://www.yurugp.jp//img/uploads/character/200/00000054.jpg	"""Kinta-kun"" was born from the fact that there is a grave of a warlord, Kintoki Sakata (Kintaro), in Kawanishi City, Hyogo Prefecture, the birthplace of Genji. A 3-year-old cheerful boy who loves figs and peaches from Kawanishi."
2015	all	809	2177	Eco-ara	Tokyo	Sunroute Hotel Chain	https://www.yurugp.jp//img/uploads/character/200/00002177.jpg	"Sunroute Hotel chain character ""Eco-ara""! I am traveling all over the country as a person in charge of promoting Sunroute from eco activities. I love everyone's smile and energy! May I meet you when I go to the hotel? I'm waiting for everyone's support!"
2015	all	810	1379	Earth dog	Kyoto	Inter-University Research Institute Institute for Humanities Research Institute for Global Environmental Studies (Earth Research Institute)	https://www.yurugp.jp//img/uploads/character/200/00001379.jpg	Affiliation: Inter-university research institute Humanities Research Organization Institute for Global Environmental Studies (Earth Research Institute) Kamigamo's traditional vegetables, which have the Institute for Earth Science, and the dogs are born with a chemical reaction between them. Broadly disseminate the survey site and the lovability of yourself! https://www.chikyu.ac.jp/minna/nozoite/bouken.html
2015	all	811	464	Fluffy	Chiba Prefecture	Futtsu City, Chiba Prefecture	https://www.yurugp.jp//img/uploads/character/200/00000464.jpg	"""Futtsun"", a hospitality character from Futtsu City, Chiba Prefecture! The hiragana letter ""Fu"" is the motif. I'm doing my best to promote the best of Futtsu city! ! I want to make everyone smile with the special skill ""Fufu Smile""!"
2015	all	812	229	Koihime Yokanemon	Saga Prefecture	Small city commercial and industrial training class	https://www.yurugp.jp//img/uploads/character/200/00000229.jpg	"The Koihime is the princess of the Ogi domain. I love playing in the water at ""Shimizu Falls"", which was selected as one of Japan's 100 best waters. Yokanemon is a kind samurai who loves his princess secretly and loves herself while she protects her."
2015	all	813	1294	Saipon 3 brothers (Riku/Umi/Sora)	Saitama	SDF Saitama Regional Cooperation Headquarters	https://www.yurugp.jp//img/uploads/character/200/00001294.jpg	"""Riku/Umi/Sora"" is in charge of PR for the SDF Saitama Regional Cooperation Headquarters. Although it looks rhinoceros, it is also similar to the symbol of ""tamago"" in Saitama prefecture. Her personality is herbivorous, and she is proud of her kindness, but when he gets angry, the lion also inherits the DNA to defeat it in a single blow."
2015	all	814	42	Hosea One	Chiba Prefecture	Chiba Shopping Center C-one	https://www.yurugp.jp//img/uploads/character/200/00000042.jpg	"I like mischief, I like women, I'm a glutton. One day, a dog with amnesia that suddenly fell into C-one. ""I want to let the world know my star character and become a character in the whole country."
2015	all	815	3028	Ben Lee	Aichi Prefecture	Ben Lee Corporation	https://www.yurugp.jp//img/uploads/character/200/00003028.jpg	"I'm Ben Lee, the mascot character of Ben Lee! We provide a convenient life to everyone in Japan! ""Thank you"" for your favorite words I will do my best so that many people can know it ☆"
2015	all	816	582	Bocchi-kun	Chiba Prefecture	Yachimata Station South Exit Shopping District Promotion Association	https://www.yurugp.jp//img/uploads/character/200/00000582.jpg	"A character in a shopping district in Yachimata, Chiba prefecture, famous for peanuts. After peanuts are harvested, they are made into fields to dry them. What was born from that was ""Botchi-kun,"" a patrol and public relations activity in the shopping district."
2015	all	817	2905	Tsukihashi	Kyoto	Lanshan Shopping Street	https://www.yurugp.jp//img/uploads/character/200/00002905.jpg	"It appeared with the expectations of Togetsukyo and Arashiyama, but since I'm just getting angry, my favorite habit is ""I'm sorry"" and I'm rubbing it though it's the official character of Arashiyama Shopping Street. The ""Tsukihashi Wataru Ondo"" is probably popular."
2015	all	818	2282	Waffle	Wakayama Prefecture	JR West Wakayama Branch Wakayama Line	https://www.yurugp.jp//img/uploads/character/200/00002282.jpg	An image character of the JR Wakayama Line. Students along the line designed the Wakayama Line train as a motif. Waffle is a 5 year old boy with a strong sense of responsibility. We are trying to improve the image of the Wakayama Line with the local people.
2015	all	819	394	Eco-ton	Fukuoka Prefecture	Fukuoka Prefecture	https://www.yurugp.jp//img/uploads/character/200/00000394.jpg	It’s Fukuoka’s general manager, PR! What I like is walking around eating delicious foods from Fukuoka prefecture♪ I ate rugby now because I ate too many delicious foods and became round! The bowl of tonkotsu ramen is a landmark! Thank you everyone for your support!
2015	all	819	1866	Thigh	Okayama Prefecture	Thigh Pirates	https://www.yurugp.jp//img/uploads/character/200/00001866.jpg	Jumping out of the zoo, aiming for the world from the Seto Inland Sea, singing and dancing while continuing the journey. A peaceful, cute and fluffy captain's dream is world peace. Please come to Okayama to see us!
2015	all	821	2309	Green	Saitama	"Saitama Prefecture ""Green Village"""	https://www.yurugp.jp//img/uploads/character/200/00002309.jpg	My name is Midori! My house is a green village! I'm a five-year-old child in the forest! My head is green Afro! My pet is a lucky bird! A smiley item on my waist! I'm always fine!
2015	all	822	691	Manarikun	Osaka Prefecture	Fujii Temple	https://www.yurugp.jp//img/uploads/character/200/00000691.jpg	"The appearance of a foreign student “Inomari” revived in modern times. We are actively promoting the charm of Fujiidera City, including the world cultural heritage ""Mozu-Furuichi Burial Mounds"", at events not only in the local Fujiidera City but also in various places!"
2015	all	823	1472	Nashiro	Oita Prefecture	JA Oita Hita Pear Section	https://www.yurugp.jp//img/uploads/character/200/00001472.jpg	I came from space! ? Kyushu is a pear character from Hita City, Oita Prefecture! In order to publicize the delicious Hita Pear nationwide, I'll do my best to be cheerful~☆
2015	all	824	1595	Nara Washi Maro	Niigata Prefecture	Nagaoka-shi Wajima area oldness and wound straight fund business executive committee	https://www.yurugp.jp//img/uploads/character/200/00001595.jpg	"A mascot of the Wajima area of Nagaoka City, a village where the heart of Ryokan lives. The surname is ""Naraou"" and the name is ""Washi Maro"". In the Wajima area, there is the “Hachimanrin Ruins”, a national historical site of the Nara period. The surname ""Nara-o"" was named after ""Let's learn"" for lifelong learning and ""Nara-o"", the king of the Nara period. The name was named by combining the regional name ""Washima"" with my own name ""Maro"" in the Nara/Heian period. As a tourist ambassador for the Wajima area, he will appear in PR and various events in the Wajima area, so please support us all!"
2015	all	825	2661	Nets Oka Panda & Mechanical DOG	Okayama Prefecture	Nets Toyota Okayama Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002661.jpg	"A good friend who is working hard to create a safe and secure car society that is kind to the earth. Nets Toyota Okayama has been appointed as ""Eco Car Promotion Promotion Chairman"" and ""Maintenance Chief"" and is active! Please support us!"
2015	all	826	1087	Letter help	Nagano Prefecture	Kawakami Village	https://www.yurugp.jp//img/uploads/character/200/00001087.jpg	Born in Kawakami Village, Nagano Prefecture, Letasuke has fresh vegetables from Kawakami Village and clean water from the source of the Chikuma River. Letasuke's friend Kawakami Inu is a Nagano natural treasure. Let's all cheer up to become a cool Kawakami dog someday!
2015	all	826	2815	Meitra	Nagasaki Prefecture	Nagasaki University Hospital Cardiovascular Surgery	https://www.yurugp.jp//img/uploads/character/200/00002815.jpg	I'm a fairy with a mitral valve in my heart. Heal your heart with your cardiovascular surgery teachers! ! By the way, my body is handmade.
2015	all	828	274	Mojalo	Gunma Prefecture	Isesaki Chamber of Commerce	https://www.yurugp.jp//img/uploads/character/200/00000274.jpg	"Gunmaben is also used with the word ""Maja"" at the end of ""Majaro"", which was born from Isesaki Monja. The hands may be stored in the body. I always pay attention to the position of blue glue and the angle of the spatula."
2015	all	828	2377	Okome unnie	Niigata Prefecture	Tokki Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002377.jpg	Name: Okome Unnie Born: Niigata's Tanbotan Jubi: Minori's Akitsukitsu Egata: Niigai's Favorite Things: Kaguranban Miso/Sasuke/Nopepe-like Things: Shike/Atsusa/Kanso Nebarizui Oki no Riboshi: CoCoLo *The official character of the station building CoCoLo!
2015	all	830	621	Tana-chan	Saitama	Namerikawa Town	https://www.yurugp.jp//img/uploads/character/200/00000621.jpg	This is Tanago, a fairy fairy born to convey the charm of Namerikawa Town. I love playing with everyone! There are many forest parks and lots of fun places in Namerikawa, so please come and visit us!
2015	all	831	764	Spring water fairy Rurume-chan	Tokyo	Higashi Kurume City Citizen's Department Industrial Policy Division	https://www.yurugp.jp//img/uploads/character/200/00000764.jpg	[Higashi Kurume City Local Resources PR Character] A fairy girl born in spring water in Higashi Kurume. Curling hair is a charm point ★ I am good at farming using hand-draping, and I go to various fields every season to help.
2015	all	832	2194	Tee Bo	Tokyo	Teikyo University Hachioji Campus	https://www.yurugp.jp//img/uploads/character/200/00002194.jpg	In order to convey the charm of Teikyo University, it was born on the Hachioji Campus by a student's plan in 2013. A special skill is to support people who are absorbed in something. My favorite are rugby, Ekiden, Biwa, Hachioji ramen, and curry. !
2015	all	833	412	Ambassador Takanabe	Miyazaki Prefecture	Takanabe Chamber of Commerce	https://www.yurugp.jp//img/uploads/character/200/00000412.jpg	A stone Buddha Yuru character born from a group of about 800 large and small Takanabe Daishi stone statues in Takanabe-cho! Ishibutsu It seems like Yuru Chara has a strong will and sometimes does not move, but I love to shake hands with a lot of hands. My favorite foods are natural oysters, gyoza and cabbage!
2015	all	834	2499	Keita	Tokyo	Keio Electric Railway Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002499.jpg	Hello, this is-Futoshi Katsura of Keio Electric Railway character! The 8000 series train is a model! I usually carry everyone safely from Shinjuku to Mt. Takao! It's a train, but it's comfortable to touch, so if you see it, try it! Thank you for your support! ● facebook: http://www.facebook.com/keio.keitakun
2015	all	835	2099	Oya King	Nagano Prefecture	Ogawa Village	https://www.yurugp.jp//img/uploads/character/200/00002099.jpg	NA
2015	all	836	2762	Kuzuman	Nara Prefecture	Inoue Tenpudo Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002762.jpg	"My name is ""Kuzuman"". My head is a kudzu manju. I was born on December 12, 2014, once in a while to spread the goodness of Yoshinomoto kudzu all over the country. I will continue to support Nara, Yoshinomoto Kuzu, and me who are full of charm!"
2015	all	837	2668	Okebambakun	Hokkaido	Okido Town Hometown Seminar	https://www.yurugp.jp//img/uploads/character/200/00002668.jpg	Living in the park golf forest, loves nature and has a gentle personality. It's a leisurely shop. The mane is cut by looking at one of the largest rake and park golf courses in Japan. Age unknown. Served as PR Goodwill Ambassador for Okido-cho.
2015	all	838	2664	Kanyan.	Tokyo	Kanto Bus Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002664.jpg	"This is ""Kanyan"" on the Kanto Bus in Tokyo. I participate in many traffic safety events and make friends. Kanyan. Do you know that his back has wings? Everyone, Kanyan. Thank you for your vote."
2015	all	839	663	Grandpa	Aichi Prefecture	Higashiura Town Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00000663.jpg	"Tokugawa Ieyasu's mother, ""Odai no Okata,"" who was born in Higashiura Town, is the model! An eternal five-year-old with a cute pink cheek. The flower on my head is ""Unohana"", a flower in Higashiura Town. It will be a big success at the big festival and various events every April!"
2015	all	840	1208	Suekko-kun	Gifu Prefecture	Tohoku Town Tomorrow's Town Development Promotion Council	https://www.yurugp.jp//img/uploads/character/200/00001208.jpg	Suekko-kun was born in the world's No. 1 Mino Yakisama dog in Sumachi, Mizunami. A guardian beast that gently watches over the area. I am practicing every day for the happiness of the area. When you touch the cheeks, you will be happy.
2015	all	841	1319	Ichimin	Aichi Prefecture	Ichinomiya City Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00001319.jpg	"""Ichimin"" is a fairy that carries happiness that is often seen in areas where clear water flows and fresh breeze flow. I love interacting with people, so I look forward to traveling around and meeting many people."
2015	all	842	1720	Aii-kun	Saga Prefecture	Imari Cable Television Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001720.jpg	"Yuru Chara on ITV in Imari City, Saga ⊂((〃・⊥・〃))⊃iTV is the 50th anniversary this year! We will continue to aim to be a company that citizens will love! This year is the ""Cruise Year""! Maybe you should vote for me! ? Wookey"
2015	all	843	2205	Tudanun	Chiba Prefecture	Morisia Tsudanuma	https://www.yurugp.jp//img/uploads/character/200/00002205.jpg	"""Moricia Tsudanuma's original character, ""Tsudaunun,"" the original character of Morisia Tsudanuma, who provides directions and liveliness at various places inside the Moriscia building, and will continue to help everyone with ""a little glad"". """
2015	all	844	535	Chikumaru	Fukuoka Prefecture	Heisei Chikuho Railway Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00000535.jpg	"Chikumaru, the mascot of the Heisei Chikuho Railway, is a ""heichiku"" that runs in the Chikuho/Kyotsuki regions of Fukuoka Prefecture! I dream of becoming a driver in the future, and I am doing my best to eat my favorite coppé bread and mandarin oranges☆ Thank you for your support!"
2015	all	845	3074	Kamomaru	Aomori Prefecture	Oma Town	https://www.yurugp.jp//img/uploads/character/200/00003074.jpg	"It is ""Komamaru"" of Oma Town image character! My favorite food is ""Oma Tuna""! I will do my best to promote Oma Town! Thank you for your support! !"
2015	all	846	1486	Nori Rolled Kintaro	Aichi Prefecture	Nori Rolled Kintaro	https://www.yurugp.jp//img/uploads/character/200/00001486.jpg	A sushi restaurant caught a pearl where a tuna fishing boat was caught by a tuna fishing boat in the Pacific Ocean and was being sold at the northern market. Let's eat seaweed rolls while working part-time at a sushi restaurant! And now I'm promoting Nori Roll and Sushi.
2015	all	847	504	Yuttsura-kun	Saga Prefecture	Ureshino Onsen Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00000504.jpg	"I'm a fairy with ""Yukemuri"" and ""Yuoke"" motifs and ""Ureshi no Cha"" feathers on my back. In Saga, ""slowly"" is called ""yuttsura"". Everyone~! I'm a ""Yuttsura"" in the hot spring of Ureshi~♪ I'm a fairy with the motif of a steam bath and a water bath, and the wings of ""Ureshi tea"" on my back. In Saga, ""slowly"" is called ""yuttsura"". Everyone~ Please come to Ureshino Onsen for ""Yuttsura""!"
